StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Age,Gender,University,Course,City,Real_1,Real_2,Real_3,Real_4,Real_5,Real_6,Real_7,Real_8,Real_9,Real_10,Real_11,Real_12,Real_13,Real_14,Real_15,Real_16,Real_17,Real_18,Real_19,Real_20,Real_21,Real_22,Real_23,Real_24,Real_25,Reported Raw,Reported_1,Reported_2,Reported_3,Reported_4,Reported_5,Reported_6,Reported_7,Reported_8,Reported_9,Reported_10,Reported_11,Reported_12,Reported_13,Reported_14,Reported_15,Reported_16,Reported_17,Reported_18,Reported_19,Reported_20,Reported_21,Reported_22,Reported_23,Reported_24,Reported_25,Pair?,Result,Did you manipulate?,All reasons,All reasons_9_TEXT,Exchange?,Exchange?_1_TEXT,IsHatBetter?,Understanding,Q26
2018-03-18 13:01:35,2018-03-18 13:15:10,0,2.53.157.109,100,814,1,2018-03-18 13:15:10,R_2axKAxJaL3DPPUa,,,,,32.066696166992,34.766693115234,anonymous,HE,26,2,4,1,45,2,23,13,12,18,10,3,1,9,8,6,4,7,5,25,19,15,21,24,17,20,16,22,14,11,1.הדסה2.סורוקה3.שערי צדק4.קפלן5.הלל יפה6.אסותא אשדוד7.שיבא8.וולפסון9.אסף הרופא10.איכילוב - סוראסקי11.רבין בילינסון12.רמבם13.כרמל14.בני ציון15.המרכזי בעמק16.רבין השרון17.מאיר18.יוספטל19.לניאדו20.נצרת21.מעיני הישועה22.ברזילי23.נהריה24.רבקה זיו25.פוריה,22,9,17,24,7,4,18,23,19,6,8,1,2,12,16,11,13,14,10,20,25,15,3,5,21,2,6,1,"1,3,4,5",,3,,3,2,1
2018-03-18 14:16:46,2018-03-18 14:36:06,0,46.19.85.26,100,1159,1,2018-03-18 14:36:07,R_12RxOLkpXaADgqi,,,,,32.066696166992,34.766693115234,anonymous,HE,31,1,2,3,1,4,25,1,2,3,8,5,13,9,16,15,6,18,11,24,14,20,21,23,17,22,19,12,10,7,1.רבין השרון2.וולפסון3.אסותא אשדוד4.מעיני הישועה5.רבין בילינסון6.מאיר7.איכילוב - סוראסקי8.אסף הרופא9.סורוקה10.קפלן11.שיבא12.לניאדו13.שערי צדק14.כרמל15.הלל יפה16.בני ציון17.המרכזי בעמק18.יוספטל19.רמבם20.ברזילי21.נצרת22.הדסה23.נהריה24.רבקה זיו25.פוריה,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,1,"6,7,8",,3,,3,2,1
2018-03-18 14:51:03,2018-03-18 14:58:56,0,192.138.178.134,100,472,1,2018-03-18 14:58:57,R_2U90e2Tqtkulg0I,,,,,41.837905883789,-71.393203735352,anonymous,HE,29,1,3,1,54,1,17,2,18,7,8,3,9,14,10,4,13,5,15,25,12,16,22,23,24,21,6,19,20,11,1.שיבא2.אסף הרופא3.וולפסון4.הלל יפה5.שערי צדק6.איכילוב - סוראסקי7.רבין בילינסון8.רמבם9.מאיר10.הדסה11.כרמל12.בני ציון13.אסותא אשדוד14.המרכזי בעמק15.רבין השרון16.קפלן17.סורוקה18.יוספטל19.מעיני הישועה20.לניאדו21.נצרת22.נהריה23.ברזילי24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,1,"1,5,6,7",,2,,1,2,1
2018-03-18 16:31:38,2018-03-18 16:39:19,0,5.102.254.196,100,461,1,2018-03-18 16:39:20,R_2WJeenW3EPoFtya,,,,,32.066696166992,34.766693115234,anonymous,HE,35,2,3,1,18,7,25,8,9,15,12,13,16,17,18,3,14,1,20,21,4,6,23,11,22,5,2,24,19,10,1.כרמל2.בני ציון3.הלל יפה4.רמבם5.המרכזי בעמק6.נהריה7.איכילוב - סוראסקי8.אסותא אשדוד9.רבין בילינסון10.רבין השרון11.שיבא12.מאיר13.וולפסון14.אסף הרופא15.שערי צדק16.הדסה17.קפלן18.נצרת19.לניאדו20.מעיני הישועה21.סורוקה22.פוריה23.ברזילי24.רבקה זיו25.יוספטל,,,,,,,,,,,,,,,,,,,,,,,,,,2,14,1,"2,4,5,8",,3,,1,3,1
2018-03-18 16:45:47,2018-03-18 16:57:27,0,77.125.7.55,100,699,1,2018-03-18 16:57:29,R_2Bmt0FObIBZGOHJ,,,,,32.066696166992,34.766693115234,anonymous,HE,28,2,3,1,54,9,24,7,8,5,10,11,13,17,14,3,18,1,12,25,2,6,23,16,19,15,4,21,20,22,,6,18,7,17,12,8,9,11,16,13,3,15,1,10,25,4,5,23,24,21,22,2,19,20,14,2,14,1,"2,3,5,6,8",,2,,1,1,1
2018-03-18 18:15:14,2018-03-18 18:41:51,0,84.229.14.227,100,1596,1,2018-03-18 18:41:52,R_31crVwH2ZW4gGuY,,,,,31.5,34.75,anonymous,HE,27,1,3,1,54,7,22,2,3,9,10,4,17,15,16,1,11,5,6,24,12,14,20,23,25,18,8,21,19,13,2.רבין השרון3.הלל יפה4.וולפסון5.כרמל6.שיבא7.בני ציון8.סורוקה9.איכילוב - סוראסקי10.רבין בילינסון11.מאיר12.אסותא אשדוד13.קפלן14.אסף הרופא15.שערי צדק16.הדסה17.יוספטל18.המרכזי בעמק19.מעיני הישועה20.לניאדו21.נהריה22.נצרת23.ברזילי24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,"1,3,5,6,8",,3,,3,2,1
2018-03-18 19:22:07,2018-03-18 19:29:48,0,77.126.38.25,100,461,1,2018-03-18 19:29:50,R_vBt3fRLLVnu1u93,,,,,32.165802001953,34.836700439453,anonymous,HE,25,1,3,1,54,7,12,9,13,8,14,6,11,19,15,1,18,3,16,21,5,4,23,22,20,10,2,25,24,17,1.בני ציון2.רמבם3.כרמל4.המרכזי בעמק5.הלל יפה6.איכילוב - סוראסקי7.שיבא8.רבין בילינסון9.רבין השרון10.אסף הרופא11.נהריה12.וולפסון13.מאיר14.הדסה15.סורוקה16.יוספטל17.שערי צדק18.קפלן19.נצרת20.רבקה זיו21.אסותא אשדוד22.פוריה23.ברזילי24.לניאדו25.מעיני הישועה,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,7,,3,,1,2,1
2018-03-18 20:27:55,2018-03-18 20:38:48,0,79.176.88.120,100,652,1,2018-03-18 20:38:49,R_3M0asznBDb3Z0NA,,,,,32.066696166992,34.766693115234,anonymous,HE,32,1,4,1,45,3,25,1,14,15,5,20,2,13,4,9,16,10,19,8,7,6,24,21,22,17,11,23,18,12,1.הדסה2.שערי צדק3.אסף הרופא4.רבין בילינסון5.איכילוב - סוראסקי6.המרכזי בעמק7.רמבם8.אסותא אשדוד9.שיבא10.כרמל11.מאיר12.בני ציון13.קפלן14.רבין השרון15.וולפסון16.סורוקה17.הלל יפה18.מעיני הישועה19.לניאדו20.יוספטל21.נהריה22.רבקה זיו23.ברזילי24.פוריה25.נצרת,,,,,,,,,,,,,,,,,,,,,,,,,,2,6,1,"1,5,6,7,8,9",דירגתי רק את חמשת המקומות הראשונים שלי ואת חמשת בי החולים הפחות מבוקשים ובכל השאר לא השקעתי מחשבה,3,,1,2,1
2018-03-18 21:55:13,2018-03-18 22:01:38,0,185.46.76.7,100,384,1,2018-03-18 22:01:39,R_2y331DDmeGd1kDe,,,,,32.066696166992,34.766693115234,anonymous,HE,29,1,3,1,54,1,17,2,6,7,8,5,15,12,14,3,16,9,4,25,10,18,24,23,22,19,13,20,21,11,1.רמבם2.אסף הרופא3.הלל יפה4.אסותא אשדוד5.סורוקה6.המרכזי בעמק7.קפלן8.כרמל9.מאיר10.בני ציון11.יוספטל12.נהריה13.שיבא14.וולפסון15.רבין השרון16.הדסה17.שערי צדק18.רבין בילינסון19.איכילוב - סוראסקי20.מעיני הישועה21.נצרת22.לניאדו23.ברזילי24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,"1,5,6,7,8",,2,,1,2,1
2018-03-18 22:29:43,2018-03-18 23:08:39,0,176.13.231.120,100,2336,1,2018-03-18 23:08:40,R_6marCstWL5OBlZL,,,,,31.5,34.75,anonymous,HE,29,2,3,1,54,10,15,1,12,3,4,2,21,17,22,5,14,7,16,25,9,11,18,24,23,13,8,19,20,6,רבין בילינסון2.שיבא3.הלל יפה4.איכילוב - סוראסקי5.רמבם6.כרמל7.מאיר8.אסף הרופא9.בני ציון10.המרכזי בעמק11.אסותא אשדוד12.סורוקה13.הדסה14.יוספטל15.רבין השרון16.וולפסון17.קפלן18.שערי צדק19.מעיני הישועה20.לניאדו21.נצרת22.נהריה23.ברזילי24.פוריה25.רבקה זיו,7,18,24,1,16,8,6,10,23,13,15,17,20,12,2,21,5,25,3,19,22,14,4,9,11,2,7,1,"1,3,4,5,8",,2,,1,3,1
2018-03-19 00:37:52,2018-03-19 00:43:41,0,164.215.23.68,100,348,1,2018-03-19 00:43:42,R_DbLk1QVwFmZuxDb,,,,,35.166702270508,33.36669921875,anonymous,HE,31,1,2,1,1,2,14,1,5,4,8,3,20,9,10,15,7,17,13,25,12,16,21,23,22,24,11,18,19,6,1.רבין השרון2.שיבא3.אסותא אשדוד4.קפלן5.וולפסון6.אסף הרופא7.מאיר8.רבין בילינסון9.איכילוב - סוראסקי10.סורוקה11.לניאדו12.הלל יפה13.רמבם14.הדסה15.שערי צדק16.המרכזי בעמק17.בני ציון18.יוספטל19.מעיני הישועה20.ברזילי21.כרמל22.נצרת23.נהריה24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,2,20,1,"1,5,6,7",,3,,1,1,1
2018-03-19 09:04:12,2018-03-19 09:07:59,0,81.218.179.156,100,226,1,2018-03-19 09:08:00,R_3RyEVOFsjTZ4qxI,,,,,31.5,34.75,anonymous,HE,28,1,3,1,18,4,16,14,17,6,13,3,5,15,24,1,11,21,7,23,9,22,20,12,18,19,2,25,10,8,1.רמבם2.בני ציון3.כרמל4.הלל יפה5.איכילוב - סוראסקי6.רבין בילינסון7.מאיר8.שיבא9.רבין השרון10.הדסה11.המרכזי בעמק12.קפלן13.סורוקה14.שערי צדק15.מעיני הישועה16.אסף הרופא17.אסותא אשדוד18.יוספטל19.וולפסון20.לניאדו21.נצרת22.נהריה23.ברזילי24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,1,22,1,1,,3,,2,4,1
2018-03-19 09:02:54,2018-03-19 09:10:47,0,81.218.179.156,100,473,1,2018-03-19 09:10:48,R_1laxG1QiU58WLze,,,,,31.5,34.75,anonymous,HE,30,2,3,3,54,5,10,9,8,22,11,23,21,25,24,4,14,1,15,18,3,6,12,13,17,7,2,16,20,19,כרמל2.בני ציון3.הלל יפה4.המרכזי בעמק5.נהריה6.רמבם7.איכילוב - סוראסקי8.אסף הרופא9.מאיר10.רבין בילינסון11.שיבא12.רבין השרון13.וולפסון14.לניאדו15.פוריה16.נצרת17.רבקה זיו18.סורוקה19.קפלן20.ברזילי21.שערי צדק22.הדסה23.מעיני הישועה24.אסותא אשדוד25.יוספטל,,,,,,,,,,,,,,,,,,,,,,,,,,2,11,2,9,PHD,3,,1,4,1
2018-03-19 09:10:38,2018-03-19 09:20:30,0,2.55.58.33,100,591,1,2018-03-19 09:20:31,R_21ynBC3mxqamEol,,,,,31.5,34.75,anonymous,HE,29,1,3,1,54,3,20,2,6,1,4,12,15,13,16,5,7,9,17,25,8,14,21,24,22,23,10,19,18,11,,13,20,11,6,1,2,17,14,3,15,8,7,9,16,25,4,10,22,24,21,23,12,19,18,5,1,13,1,"4,8,9","דאגתי שבמקום הראשון יהיה מה שאני באמת רוצה, ובמקומות 2-4 בתי חולים שיש סיכוי לקבל במקומות אלה",3,,3,2,1
2018-03-18 19:12:16,2018-03-19 15:01:55,0,141.226.180.26,100,71378,1,2018-03-19 15:01:56,R_3NJ4hPPlNCPgycY,,,,,32.066696166992,34.766693115234,anonymous,HE,29,2,3,1,54,1,19,2,16,3,4,7,14,15,17,5,8,6,11,25,9,13,22,24,23,18,12,20,21,10," 1.איכילוב - סוראסקי2.מאיר3.הלל יפה4.רבין בילינסון5.שיבא6.רמבם7.כרמל8.הדסה9.אסף הרופא10.סורוקה11.בני ציון12.וולפסון13.שערי צדק14.אסותא אשדוד15.המרכזי בעמק16.יוספטל17.קפלן18.רבין השרון19.מעיני הישועה20.נצרת21.לניאדו22.נהריה23.ברזילי24.פוריה25.רבקה זיו",,,,,,,,,,,,,,,,,,,,,,,,,,2,7,1,"1,3,5,6,8,9","בחרתי רק בית חולים מבוקש (שנסגר במקום 1) אחד בידיעה שלא אקבל אותו ו""אבזבז העדפה"" אם אשים אותו במקום שני",2,,1,3,1
2018-03-19 16:35:09,2018-03-19 16:52:58,0,31.154.81.54,100,1069,1,2018-03-19 16:53:00,R_3flp6jFzHXZWldH,,,,,32.066696166992,34.766693115234,anonymous,HE,29,1,3,1,54,2,22,1,16,4,7,5,12,17,11,3,13,8,10,23,15,21,20,24,25,19,9,14,18,6,,5,11,6,14,10,3,7,16,18,15,1,21,8,12,24,4,20,19,25,23,17,9,13,22,2,2,22,1,9,נאלצתי לבחור מתוך בתי החולים שהכי רציתי רק בית חולים אחד ואת היתר נאלצתי לשים במקומות לא ריאליים,3,,1,3,1
2018-03-18 20:20:51,2018-03-20 08:23:34,0,37.142.246.90,100,129763,1,2018-03-20 08:23:35,R_3aTSQus5RcfnMK5,,,,,32.81559753418,34.989196777344,anonymous,HE,30,2,3,1,54,17,23,16,22,15,13,18,20,12,21,4,19,3,10,8,5,1,14,7,9,6,2,25,24,11,1.המרכזי בעמק2.בני ציון3.כרמל4.רמבם5.איכילוב - סוראסקי6.שיבא7.רבין בילינסון8.הדסה9.סורוקה10.אסותא אשדוד11.הלל יפה12.וולפסון13.אסף הרופא14.מאיר15.שערי צדק16.רבין השרון17.קפלן18.יוספטל19.לניאדו20.נצרת21.מעיני הישועה22.ברזילי23.נהריה24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,2,8,1,"2,3",,3,,3,2,1
2018-03-20 16:30:17,2018-03-20 16:36:32,0,194.90.134.18,100,374,1,2018-03-20 16:36:33,R_1IGIszkE51gtyR0,,,,,31.5,34.75,anonymous,HE,30,2,3,1,54,2,16,3,13,4,8,1,17,14,18,5,19,11,6,25,12,10,23,24,21,20,9,15,22,7," 1. שיבא 2. רבין-ביילינסון 3. אסף הרופא 4. מאיר 5. רמב''ם 6. סורוקה 7. וולפסון 8. כרמל 9. בני ציון 10. אסותא אשדוד 11. רבין-השרון 12. המרכזי בעמק 13. יוספטל 14. קפלן 15. הלל יפה 16. איכילוב-סוראסקי 17. הדסה 18. שערי צדק 19. מעייני הישועה 20. נצרת 21. לניאדו 22. נהריה 23. ברזילי 24. פוריה 25. רבקה זיו",,,,,,,,,,,,,,,,,,,,,,,,,,2,23,1,"1,3,5",,3,,1,2,1
2018-03-20 17:26:13,2018-03-20 17:33:25,0,31.154.90.62,100,431,1,2018-03-20 17:33:26,R_28RQLaw3xYfSXOm,,,,,32.080596923828,34.814193725586,anonymous,HE,28,2,3,1,54,7,5,6,11,13,12,2,17,20,18,1,16,9,10,19,15,4,23,22,24,14,8,25,21,3,1.רמבם2.בני ציון3.המרכזי בעמק4.הלל יפה5.כרמל6.שיבא7.רבין בילינסון8.אסותא אשדוד9.רבין השרון10.איכילוב - סוראסקי11.מאיר12.סורוקה13.אסף הרופא14.הדסה15.שערי צדק16.וולפסון17.יוספטל18.קפלן19.נצרת20.מעיני הישועה21.לניאדו22.נהריה23.ברזילי24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,8,,3,,2,2,1
2018-03-13 20:10:17,2018-03-13 20:10:51,0,37.142.162.231,32,33,0,2018-03-20 20:10:57,R_25LX7dkUDUGf3CQ,,,,,,,anonymous,HE,29,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13 20:17:04,2018-03-13 20:17:36,0,2.53.179.103,32,32,0,2018-03-20 20:17:40,R_1oI7paThZ0Bac2O,,,,,,,anonymous,HE,30,1,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13 20:37:37,2018-03-13 20:39:13,0,176.12.178.150,32,95,0,2018-03-20 20:39:21,R_1Kp5TD5ok23Qef0,,,,,,,anonymous,HE,31,1,1,2,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13 21:05:47,2018-03-13 21:06:19,0,109.66.7.254,32,31,0,2018-03-20 21:06:22,R_6ta9U1LIyYkwnAd,,,,,,,anonymous,HE,29,2,1,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13 21:56:45,2018-03-13 21:57:25,0,79.177.59.150,32,39,0,2018-03-20 21:58:02,R_3GxCszMEFsN30I4,,,,,,,anonymous,HE,33,1,1,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13 22:03:57,2018-03-13 22:05:28,0,80.179.209.101,41,90,0,2018-03-20 22:05:29,R_79RXbi91uIRBuOB,,,,,,,anonymous,HE,32,1,1,2,1,17,14,23,9,6,7,5,10,11,2,8,4,12,15,18,3,19,16,1,13,22,24,25,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13 20:55:21,2018-03-13 22:28:37,0,176.12.237.177,41,5596,0,2018-03-20 22:29:22,R_2Sl7NuIsNAdOwbh,,,,,,,anonymous,HE,37,2,1,2,1,1,22,2,16,3,4,14,13,20,15,18,21,7,24,8,11,19,25,6,12,17,5,9,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-13 22:57:36,2018-03-13 22:58:04,0,93.172.144.12,32,28,0,2018-03-20 22:58:26,R_1H6w14pHrKnzqoH,,,,,,,anonymous,HE,31,2,1,2,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 06:32:47,2018-03-14 06:38:07,0,2.53.51.10,41,320,0,2018-03-21 06:38:09,R_2aVJyeuOkPufVGi,,,,,,,anonymous,HE,28,2,1,2,1,1,21,2,6,3,5,4,17,8,18,14,7,15,11,24,12,20,19,22,25,23,16,10,13,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 09:21:20,2018-03-14 09:22:00,0,141.226.89.37,32,40,0,2018-03-21 09:22:14,R_2X0Cn36nowCOkY2,,,,,,,anonymous,HE,28,2,2,1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 09:17:20,2018-03-14 09:22:40,0,2.55.63.191,41,319,0,2018-03-21 09:22:47,R_10OCPmunGk2o9bW,,,,,,,anonymous,HE,27,2,2,1,67,2,19,1,12,11,9,10,4,8,3,13,17,14,6,25,18,16,7,20,23,22,15,21,24,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 09:30:41,2018-03-14 09:31:24,0,2.53.11.144,32,43,0,2018-03-21 09:31:41,R_1OqxUDRzzKC6OC2,,,,,,,anonymous,HE,29,1,2,1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 10:22:21,2018-03-14 10:23:04,0,132.73.193.166,32,42,0,2018-03-21 10:23:06,R_3F56Dw9iw7oWe8q,,,,,,,anonymous,HE,29,2,2,1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-21 10:25:58,2018-03-21 10:45:17,0,2.53.9.13,100,1158,1,2018-03-21 10:45:18,R_2ypfmnfZsditLcb,,,,,31.792098999023,34.649703979492,anonymous,HE,32,1,3,1,54,6,17,7,9,8,12,14,18,16,19,1,13,3,20,25,4,5,21,24,23,10,2,15,22,11,1.רמבם2.בני ציון3.כרמל4.איכילוב - סוראסקי5.רבין בילינסון6.מאיר7.שיבא8.רבין השרון9.הדסה10.המרכזי בעמק11.קפלן12.סורוקה13.מעיני הישועה14.יוספטל15.שערי צדק16.אסף הרופא17.אסותא אשדוד18.הלל יפה19.וולפסון20.לניאדו21.נצרת22.נהריה23.ברזילי24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,2,22,1,"1,3,5,6",,3,,3,2,1
2018-03-14 10:42:00,2018-03-14 10:45:46,0,188.64.206.43,41,225,0,2018-03-21 10:46:04,R_2veuSb5fdmnUrt8,,,,,,,anonymous,HE,29,2,2,1,60,2,17,1,6,4,5,3,15,10,11,7,8,12,16,25,18,14,21,23,24,20,13,19,22,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 11:00:36,2018-03-14 11:04:22,0,141.226.88.132,32,226,0,2018-03-21 11:05:03,R_115zggOMHAD0GP5,,,,,,,anonymous,HE,27,2,2,1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 11:45:28,2018-03-14 11:48:30,0,2.53.172.74,32,181,0,2018-03-21 11:48:35,R_7ND3jNJg6uSkr61,,,,,,,anonymous,HE,30,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 12:02:32,2018-03-14 12:03:26,0,46.19.85.99,32,53,0,2018-03-21 12:03:27,R_1qb48QFGwS9BAd6,,,,,,,anonymous,HE,26,2,2,1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 12:14:28,2018-03-14 12:18:14,0,2.53.154.202,41,226,0,2018-03-21 12:18:15,R_1i9kCw62CAtDPnI,,,,,,,anonymous,HE,30,2,2,1,67,5,18,4,6,2,8,3,14,7,15,9,17,11,1,23,12,16,20,24,19,25,10,22,21,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 12:44:23,2018-03-14 12:45:17,0,2.53.178.10,32,54,0,2018-03-21 12:45:25,R_2wEpCq6LjNK4nXw,,,,,,,anonymous,HE,29,1,2,1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 12:48:40,2018-03-14 12:49:48,0,132.72.60.242,32,67,0,2018-03-21 12:49:49,R_29h8KJGmQMxtEbj,,,,,,,anonymous,HE,30,2,2,1,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-21 12:51:19,2018-03-21 13:03:37,0,141.226.179.184,100,737,1,2018-03-21 13:03:38,R_31tONiIcAOtM7xO,,,,,32.066696166992,34.766693115234,anonymous,HE,26,2,3,1,54,2,15,3,11,1,10,4,18,13,19,6,9,5,20,25,8,14,23,24,21,16,7,22,17,12,1.מאיר2.רבין בילינסון3.אסף הרופא4.הלל יפה5.רבין השרון6.וולפסון7.כרמל8.קפלן9.אסותא אשדוד10.בני ציון11.רמבם12.שיבא13.איכילוב - סוראסקי14.יוספטל15.סורוקה16.הדסה17.שערי צדק18.המרכזי בעמק19.מעיני הישועה20.לניאדו21.נצרת22.ברזילי23.נהריה24.פוריה25.רבקה זיו,,,,,,,,,,,,,,,,,,,,,,,,,,2,13,1,"3,5,6,9",דירגתי בית חולים לא מבוקש באזור בו אני רוצה לגור כי שאר בתי החולים באזור מאוד מבוקשים והסיכוי לקבלם במקום שאינו 1 אפסי.,3,,3,1,1
2018-03-14 14:17:12,2018-03-14 14:18:16,0,77.126.2.184,32,63,0,2018-03-21 14:18:54,R_3qjTGgwF8CDEgMF,,,,,,,anonymous,HE,29,2,5,2,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 14:18:07,2018-03-14 14:18:44,0,82.81.30.117,32,36,0,2018-03-21 14:19:08,R_51GeHj7v2IG7v45,,,,,,,anonymous,HE,27,2,5,2,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 14:24:58,2018-03-14 14:28:41,0,188.64.206.47,41,222,0,2018-03-21 14:28:43,R_Dw9SLBFB2jBDTwd,,,,,,,anonymous,HE,28,1,5,2,58,2,18,1,4,8,10,3,21,11,6,5,15,7,16,20,13,14,22,25,23,19,12,24,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 14:56:00,2018-03-14 14:57:04,0,81.218.106.146,32,64,0,2018-03-21 14:57:30,R_2WI7xN9W3REzqzb,,,,,,,anonymous,HE,32,1,5,2,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 14:58:09,2018-03-14 14:59:46,0,79.176.56.198,32,97,0,2018-03-21 14:59:52,R_2YzhCx5HYKCCZI1,,,,,,,anonymous,HE,28,2,5,1,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 15:11:31,2018-03-14 15:30:16,0,2.53.42.164,41,1125,0,2018-03-21 15:30:52,R_1BVCWZtLhei1b27,,,,,,,anonymous,HE,28,2,5,1,8,2,24,1,6,4,5,3,12,9,11,7,10,14,13,25,19,18,22,16,23,20,15,17,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 15:46:52,2018-03-14 15:51:38,0,185.46.78.20,41,285,0,2018-03-21 15:51:49,R_2Sukp0GHJwZzfTk,,,,,,,anonymous,HE,32,1,5,1,21,14,2,18,20,15,6,16,3,5,1,9,22,21,8,24,19,13,7,23,25,17,10,11,12,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 15:52:45,2018-03-14 15:55:08,0,213.235.48.244,41,143,0,2018-03-21 15:55:13,R_2w7xVGO13Ra4HXR,,,,,,,anonymous,HE,23,2,4,1,10,4,11,1,9,15,10,2,3,8,5,17,12,14,7,16,18,13,20,23,25,21,19,22,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 16:00:57,2018-03-14 16:01:46,0,176.12.234.105,32,49,0,2018-03-21 16:02:03,R_2D1XXkAckUnx1Fi,,,,,,,anonymous,HE,23,1,4,1,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 15:59:05,2018-03-14 16:04:05,0,37.26.147.148,41,300,0,2018-03-21 16:04:13,R_1q7AM2IJGno7Zo7,,,,,,,anonymous,HE,28,1,4,1,45,4,23,1,5,3,8,2,6,10,7,11,9,12,14,25,16,18,17,24,21,22,13,20,19,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018-03-14 16:09:23,2018-03-14 16:15:05,0,37.26.149.135,41,341,0,2018-03-21 16:15:54,R_12bYpSg75oazQdC,,,,,,,anonymous,HE,28,2,5,2,21,2,23,1,7,4,6,3,13,12,14,9,8,10,18,16,17,19,20,24,25,21,11,15,22,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
